id,category,author,title,year,type,url,priority
asterisk-smith-electrician,economist,Jesse Smith,Asterisk: So You Think You Could Be an Electrician?,2026,essay,https://asteriskmag.com/issues/15/so-you-think-you-could-be-an-electrician,2
asterisk-qian-china-last-bus,economist,Zilan Qian,Asterisk: Boarding China's Last Bus,2026,essay,https://asteriskmag.com/issues/15/chinas-last-bus,2
asterisk-lee-cotra-ai-humans,forecaster,Timothy B. Lee & Ajeya Cotra,Asterisk: How Long Until AI Doesn't Need Humans?,2026,essay,https://asteriskmag.com/issues/14/how-long-until-ai-doesn-t-need-humans,1
asterisk-zvi-ai-regulation,forecaster,Zvi Mowshowitz,Asterisk: Why Is Everyone Suddenly Furious About AI Regulation?,2024,essay,https://asteriskmag.com/issues/06/why-is-everyone-suddenly-furious-about-ai-regulation,2
asterisk-tadepalli-ideas,economist,Karthik Tadepalli,Asterisk: Ideas Aren't Getting Harder to Find,2025,essay,https://asteriskmag.com/issues/12/ideas-arent-getting-harder-to-find,2
asterisk-kim-gdp,economist,Oliver Kim,Asterisk: GDP — We Really Don't Know How Good We Have It,2025,essay,https://asteriskmag.com/issues/11/gdp-we-really-don-t-know-how-good-we-have-it,3
asterisk-wang-factory-logic,economist,Afra Wang,Asterisk: Factory Logic,2026,essay,https://asteriskmag.com/issues/13/factory-logic,3
siliconcontinent-garicano-task-not-job,economist,Luis Garicano,Silicon Continent: The Task Is Not the Job,2026,essay,https://www.siliconcontinent.com/p/why-desk-jobs-survive-and-amodei,1
siliconcontinent-garicano-value-capture,economist,Luis Garicano,Silicon Continent: Three Theses on AI Value Capture,2026,essay,https://www.siliconcontinent.com/p/three-theses-on-ai-value-capture,1
siliconcontinent-garicano-europe-ai,economist,Pieter Garicano & Simon Grimm,Silicon Continent: Nineteen Thoughts on AI and Europe,2026,essay,https://www.siliconcontinent.com/p/nineteen-thoughts-on-ai-and-europe,2
acquired-google-ai-company,podcast,Ben Gilbert & David Rosenthal,Acquired: Google — The AI Company,2025,podcast,https://www.acquired.fm/episodes/google-the-ai-company,2
iltb-gurley-staying-private,podcast,Bill Gurley,Invest Like the Best: The Gift and the Curse of Staying Private,2025,podcast,https://www.joincolossus.com/,2
iltb-liemandt-alpha-school,podcast,Joe Liemandt,Invest Like the Best: Building Alpha School and the Future of Education,2025,podcast,https://www.joincolossus.com/,3
allin-277-labor-capital,podcast,All-In Podcast hosts,"All-In: Labor, Capital, and the Tension Between Innovation and Obsolescence",2026,podcast,https://youtube.com/watch?v=3Amlu4y94Ho,1
allin-278-economic-equalizer,podcast,All-In Podcast hosts,All-In: Is AI an Economic Equalizer?,2026,podcast,https://youtube.com/watch?v=w8ah_tA0yfg,2
allin-279-jobs-automation,podcast,All-In Podcast hosts,All-In: AI's Impact on Jobs and Automation,2026,podcast,https://youtube.com/watch?v=wgdxSCsmS-Q,1
allin-280-economic-disparity,podcast,All-In Podcast hosts,All-In: Tech's Role in Addressing Economic Disparity,2026,podcast,https://youtube.com/watch?v=PHL1j2ti420,2
bg2pod-capex-economics,podcast,Brad Gerstner & Bill Gurley,Bg2 Pod: The Economics of AI Capex,2025,podcast,https://www.bg2pod.com/,2
ft-wolf-ai-productivity,economist,Martin Wolf,"FT: Martin Wolf on AI, Productivity, and Growth",2024,essay,https://www.ft.com/martin-wolf,2
economist-technology-quarterly-ai,economist,The Economist,The Economist: Technology Quarterly on the AI Economy,2024,essay,https://www.economist.com/technology-quarterly,3
wired-levy-plaintext-agi,forecaster,Steven Levy,Wired: Steven Levy's Plaintext on the Road to AGI,2024,blog,https://www.wired.com/newsletter/plaintext/,3
newyorker-rothman-hinton,forecaster,Joshua Rothman,The New Yorker: Why the Godfather of AI Fears What He's Built,2023,essay,https://www.newyorker.com/contributors/joshua-rothman,2
nytmag-ai-economy-feature,economist,The New York Times Magazine,NYT Magazine: What AI Means for the Future of Work,2024,essay,https://www.nytimes.com/section/magazine,3
vox-piper-future-perfect,economist,Kelsey Piper,"Vox Future Perfect: Kelsey Piper on AI, Jobs, and Who Benefits",2024,essay,https://www.vox.com/future-perfect,2
worksinprogress-ai-growth,economist,Works in Progress,Works in Progress: AI and the Future of Economic Growth,2024,essay,https://worksinprogress.co/,3
platformer-newton-ai-jobs,economist,Casey Newton,Platformer: Casey Newton on AI and the Entry-Level Job Market,2024,blog,https://www.platformer.news/archive,3
astralcodexten-chip-regulation,forecaster,Scott Alexander,Astral Codex Ten: AI Chip Regulation Is Not a Dystopian Surveillance State,2026,essay,https://www.astralcodexten.com/p/ai-chip-regulation-is-not-a-dystopian,2
doac-gawdat-ai-jobs,forecaster,Mo Gawdat,"Diary of a CEO: Mo Gawdat on AI, Jobs, and Economic Collapse",2024,podcast,https://podcasts.apple.com/gb/podcast/the-diary-of-a-ceo-with-steven-bartlett/id1291423644,2
atlantic-thompson-ai-jobs,economist,Derek Thompson,The Atlantic: Derek Thompson on the White-Collar AI Jobs Crisis,2024,essay,https://www.theatlantic.com/technology/,3
amodei-cnn-anderson-cooper-2025,lab_leader,Dario Amodei,CNN: Anderson Cooper interview on AI-driven unemployment,2025,interview,https://www.cnn.com/2025/05/29/tech/ai-anthropic-ceo-dario-amodei-unemployment,1
amodei-davos-2026-wsj,lab_leader,Dario Amodei,WSJ: live interview with Emma Tucker at Davos 2026,2026,interview,https://www.youtube.com/watch?v=K7F6ohcBJus,1
amodei-weforum-radiodavos-2026,lab_leader,Dario Amodei,"World Economic Forum Radio Davos: ""The day after AGI"" with Hassabis",2026,podcast,https://www.weforum.org/podcasts/radio-davos/episodes/ai-agi-dario-amodei-demis-hassabis/,1
amodei-senate-testimony-2023,lab_leader,Dario Amodei,Senate Judiciary Subcommittee: written testimony on AI oversight,2023,speech,https://www.judiciary.senate.gov/imo/media/doc/2023-07-26_-_testimony_-_amodei.pdf,1
amodei-hardfork-endgame-2025,lab_leader,Dario Amodei,"Hard Fork: ""Surviving the AI endgame""",2025,podcast,https://podcasts.apple.com/us/podcast/anthropics-c-e-o-dario-amodei-on-surviving-the-a-i-endgame/id1528594034?i=1000696782462,2
amodei-goodcompany-tangen-2024,lab_leader,Dario Amodei,"In Good Company with Nicolai Tangen: Claude, AI safety and economic impact",2024,podcast,https://open.spotify.com/episode/6UzOVEv3Upt5oHAMZw9Gzx,1
amodei-cnbc-davos-2026,lab_leader,Dario Amodei,CNBC Squawk Box: Davos 2026 conversation on the AI race,2026,interview,https://podcasts.apple.com/gb/podcast/davos-2026-anthropic-ceo-dario-amodei-1-22-26/id1480890290?i=1000746236607,2
amodei-fortune-jevons-2026,lab_leader,Dario Amodei,"Fortune: invokes Jevons Paradox, revises white-collar jobs narrative",2026,speech,https://fortune.com/2026/05/05/dario-amodei-jevons-paradox-will-ai-wipe-out-white-collar-jobs/,1
altman-senate-testimony-2025,lab_leader,Sam Altman,Senate: testimony on AI competitiveness and the global AI race,2025,speech,https://www.techpolicy.press/transcript-sam-altman-testifies-at-us-senate-hearing-on-ai-competitiveness/,1
altman-atlantic-ubi-2026,lab_leader,Sam Altman,"The Atlantic: ""I no longer believe in universal basic income as much""",2026,interview,https://finance.yahoo.com/economy/policy/articles/sam-altman-falls-love-universal-125253241.html,1
altman-allin-basiccompute-2024,lab_leader,Sam Altman,"All-In Podcast: ""Universal Basic Compute"" proposal",2024,podcast,https://x.com/theallinpod/status/1790558532942602397,2
altman-abundant-intelligence-2025,lab_leader,Sam Altman,"Sam Altman blog: ""Abundant Intelligence""",2025,essay,https://blog.samaltman.com/abundant-intelligence,1
hassabis-60minutes-2025,lab_leader,Demis Hassabis,"CBS 60 Minutes: AI, disease, and ""radical abundance""",2025,interview,https://www.cbsnews.com/news/artificial-intelligence-google-deepmind-ceo-demis-hassabis-60-minutes-transcript/,1
hassabis-time100-2025,lab_leader,Demis Hassabis,"Time: TIME100 interview on AlphaFold, AGI, and humanity",2025,interview,https://time.com/7277608/demis-hassabis-interview-time100-2025/,2
hassabis-fortune-renaissance-2026,lab_leader,Demis Hassabis,"Fortune: predicts AI ""renaissance"" and radical abundance",2026,interview,https://fortune.com/2026/02/11/demis-hassabis-nobel-google-deepmind-predicts-ai-renaissance-radical-abundance,1
hassabis-weforum-radiodavos-2026,lab_leader,Demis Hassabis,"World Economic Forum Radio Davos: ""The day after AGI"" with Amodei",2026,podcast,https://www.weforum.org/podcasts/radio-davos/episodes/ai-agi-dario-amodei-demis-hassabis/,1
hinton-60minutes-2023,lab_leader,Geoffrey Hinton,"CBS 60 Minutes: ""The Godfather of AI""",2023,interview,https://complexevents.com/2024/01/10/godfather-of-ai-geoffrey-hinton-the-60-minutes-interview/,1
hinton-gzero-bremmer-2025,lab_leader,Geoffrey Hinton,"GZERO World with Ian Bremmer: ""The human cost of AI""",2025,podcast,https://www.gzeromedia.com/podcast/gzero-world-podcast/ai-human-cost-geoffrey-hinton,1
hinton-fortune-massive-unemployment-2024,lab_leader,Geoffrey Hinton,"Fortune: AI will create ""massive unemployment"" and ""soaring profits""",2024,interview,https://www.fortune.com/article/godfather-ai-geoffrey-hinton-massive-unemployment-soaring-profits-capitalism-hyperscalers,1
hinton-forbes-disruption-2025,lab_leader,Geoffrey Hinton,"Forbes: ""Society is unprepared for AI's economic disruption""",2025,interview,https://www.forbes.com/sites/timbajarin/2025/09/16/geoffrey-hinton-society-is-unprepared-for-ais-economic-disruption/,2
bengio-fortune-mattertime-2025,lab_leader,Yoshua Bengio,"Fortune: ""Only a matter of time"" before every job is wiped out",2025,interview,https://www.fortune.com/2025/12/19/yoshua-bengio-ai-only-a-matter-of-time-before-every-single-job-is-wiped-out-even-gen-z-trade-plumbing,1
bengio-moneycontrol-governments-2025,lab_leader,Yoshua Bengio,"Moneycontrol (via Storyboard18): ""Governments are not doing anything"" on AI job losses",2025,interview,https://www.storyboard18.com/trending/governments-are-not-doing-anything-yoshua-bengio-warns-of-ai-job-losses-90019.htm,2
suleyman-bloomberg-superhuman-2025,lab_leader,Mustafa Suleyman,"Bloomberg Businessweek: ""AI Is Already Superhuman""",2025,interview,https://www.bloomberg.com/features/2025-mustafa-suleyman-weekend-interview/,1
suleyman-fortune-18months-2024,lab_leader,Mustafa Suleyman,Fortune: 18-month timeline for white-collar automation,2024,interview,https://fortune.com/article/why-microsoft-ai-chief-mustafa-suleyman-predicts-ai-automation-18-months/,1
suleyman-siliconvalleygirl-podcast-2025,lab_leader,Mustafa Suleyman,"Silicon Valley Girl Podcast: on AI, jobs, and the economy",2025,podcast,https://singjupost.com/mustafa-suleyman-on-silicon-valley-girl-podcast-transcript/,3
huang-cnbc-losejob-2025,lab_leader,Jensen Huang,"CNBC: ""You'll lose your job to somebody who uses AI""",2025,interview,https://www.cnbc.com/2025/05/28/nvidia-ceo-jensen-huang-youll-lose-your-job-to-somebody-who-uses-ai.html,1
huang-weforum-fink-davos-2026,lab_leader,Jensen Huang,"World Economic Forum: conversation with Larry Fink on AI's ""five-layer cake"" economy",2026,interview,https://www.weforum.org/videos/ai-five-layer-cake-jensen-huang/,1
huang-techcrunch-enormousjobs-2026,lab_leader,Jensen Huang,"TechCrunch: AI is ""creating an enormous number of jobs""",2026,interview,https://techcrunch.com/2026/05/04/as-workers-worry-about-ai-nvidias-jensen-huang-says-ai-is-creating-an-enormous-number-of-jobs/,2
pichai-techcrunch-jobfears-2025,lab_leader,Sundar Pichai,"TechCrunch: dismisses AI job fears, emphasizes expansion plans",2025,interview,https://techcrunch.com/2025/06/04/alphabet-ceo-sundar-pichai-dismisses-ai-job-fears-emphasizes-expansion-plans/,1
pichai-bbc-fortune-disruption-2025,lab_leader,Sundar Pichai,"Fortune/BBC: ""We have to work through societal disruption""",2025,interview,https://fortune.com/2025/12/02/ai-wipes-jobs-google-ceo-sundar-pichai-everyday-people-to-adapt-accordingly-we-have-to-work-through-societal-disruption,1
nadella-stratechery-platformshift-2024,lab_leader,Satya Nadella,Stratechery: interview on the AI platform shift and the economy,2024,interview,https://stratechery.com/2024/interviews-with-microsoft-ceo-satya-nadella-and-cto-kevin-scott-about-the-ai-platform-shift/,2
scott-stratechery-platformshift-2024,lab_leader,Kevin Scott,Stratechery: Kevin Scott on the AI platform shift and jobs,2024,interview,https://stratechery.com/2024/interviews-with-microsoft-ceo-satya-nadella-and-cto-kevin-scott-about-the-ai-platform-shift/,2
scott-capgemini-abundance-2024,lab_leader,Kevin Scott,"Capgemini: ""Turning scarcity into abundance""",2024,interview,https://www.capgemini.com/us-en/insights/research-library/a-conversation-with-kevin-scott/,3
scott-mckinsey-forwardthinking-2023,lab_leader,Kevin Scott,"McKinsey: ""Forward Thinking"" on AI and the future of work",2023,interview,https://www.mckinsey.com/featured-insights/future-of-work/forward-thinking-on-artificial-intelligence-with-microsoft-cto-kevin-scott,2
zuckerberg-complex-ideageneration-2026,lab_leader,Mark Zuckerberg,Complex Idea Generation: pushes back on AI job-displacement anxiety,2026,interview,https://letsdatascience.com/news/mark-zuckerberg-rejects-ai-job-displacement-anxiety-dca98954,2
musk-saudi-investmentforum-2025,lab_leader,Elon Musk,"US-Saudi Investment Forum: ""work will be optional""",2025,speech,https://www.foxbusiness.com/economy/elon-musk-predicts-work-optional-coming-decades,1
schmidt-hvylya-chinajobs-2025,lab_leader,Eric Schmidt,"Hvylya: interview on AI, China, jobs, and superintelligence",2025,interview,https://en.hvylya.net/interview/2781-eric-schmidt-most-of-the-world-s-ai-will-soon-run-on-chinese-models,1
schmidt-thenational-jobcreation-2025,lab_leader,Eric Schmidt,"The National: AI ""will create more jobs than it destroys""",2025,interview,https://www.thenationalnews.com/future/technology/2025/10/30/ai-jobs-creation-google-eric-schmidt/,2
hoffman-fortune-superagency-2025,lab_leader,Reid Hoffman,"Fortune: ""Superagency"" book interview on AI's economic future",2025,interview,https://fortune.com/2025/01/31/reid-hoffman-interview-openai-deepseek-superagncy-ai-book/,1
hoffman-mastersofscale-superagency-2025,lab_leader,Reid Hoffman,"Masters of Scale: AI ""Superagency"" and the future of work",2025,podcast,https://mastersofscale.com/reid-hoffman-on-ai-superagency/,3
srinivas-breitbart-gloriousfuture-2026,lab_leader,Aravind Srinivas,"Breitbart: AI has a ""glorious future"" because people don't enjoy their jobs",2026,interview,https://www.breitbart.com/politics/2026/04/01/perplexity-ai-ceo-aravind-srinivas-ai-has-glorious-future-because-people-dont-enjoy-their-jobs/,2
murati-fortune-creativejobs-2024,lab_leader,Mira Murati,"Fortune: ""Some creative jobs maybe will go away""",2024,interview,https://fortune.com/2024/06/24/ai-creative-industry-jobs-losses-openai-cto-mira-murati-skill-displacement,2
brockman-substack-notenoughcompute-2024,lab_leader,Greg Brockman,"Tae Kim's Substack: ""There's not going to be enough compute""",2024,interview,https://taekim.substack.com/p/an-interview-with-openai-president,2
brockman-benzinga-computeeconomy-2026,lab_leader,Greg Brockman,"Benzinga: envisions a ""compute-powered economy""",2026,essay,https://www.benzinga.com/markets/tech/26/04/51824967/openais-greg-brockman-envisions-compute-powered-economy-as-ai-transforms-work-entrepreneurship,1
liangwenfeng-chinatalk-2024,lab_leader,Liang Wenfeng,"ChinaTalk: ""The Quiet Giant Leading China's AI Race"" (translated interview)",2024,interview,https://www.chinatalk.media/p/deepseek-ceo-interview-with-chinas,1
liangwenfeng-chinaacademy-2024,lab_leader,Liang Wenfeng,"China Academy: ""We're done following. It's time to lead."" (translated interview)",2024,interview,https://thechinaacademy.org/interview-with-deepseek-founder-were-done-following-its-time-to-lead/,1
bloom-prettner-ai-earnings-inequality-voxeu,economist,"David Bloom, Klaus Prettner, Jamel Saadaoui, Mario Veruete",The expansion of AI will likely shrink earnings inequality,2024,essay,https://cepr.org/voxeu/columns/expansion-ai-will-likely-shrink-earnings-inequality,1
acemoglu-autor-johnson-ai-pro-worker-voxeu,economist,"Daron Acemoglu, David Autor, Simon Johnson",How AI can become pro-worker,2023,essay,https://cepr.org/voxeu/columns/how-ai-can-become-pro-worker,1
acemoglu-koster-ozgen-industrial-robots-voxeu,economist,"Daron Acemoglu, Hans Koster, Ceren Ozgen",Industrial robots on workers: Winners and losers,2023,essay,https://cepr.org/voxeu/columns/industrial-robots-workers-winners-and-losers,2
albanesi-ai-jobs-evidence-europe-voxeu,economist,"Stefania Albanesi, Antonio Dias da Silva, Juan Francisco Jimeno, Ana Lamo, Alena Wabitsch",Artificial intelligence and jobs: Evidence from Europe,2023,essay,https://cepr.org/voxeu/columns/artificial-intelligence-and-jobs-evidence-europe,1
cerutti-imf-global-impact-ai-mind-gap-voxeu,economist,"Eugenio Cerutti, Antonio Garcia Pascual, Yosuke Kido, Longji Li, Giovanni Melina, Marina M. Tavares, Philippe Wingender",The global impact of AI: Mind the gap,2025,essay,https://cepr.org/voxeu/columns/global-impact-ai-mind-gap,1
gambacorta-shreeti-big-techs-ai-empire-voxeu,economist,"Leonardo Gambacorta, Vatsala Shreeti",Big techs' AI empire,2025,essay,https://cepr.org/voxeu/columns/big-techs-ai-empire,2
filippucci-gal-ai-stay-or-go-voxeu,economist,"Francesco Filippucci, Peter Gal, Cecilia Jona-Lasinio, Alvaro Leandro, Giuseppe Nicoletti",Should AI stay or should AI go: The promises and perils of AI for productivity and growth,2024,essay,https://cepr.org/voxeu/columns/should-ai-stay-or-should-ai-go-promises-and-perils-ai-productivity-and-growth,1
andreadis-ai-labour-municipal-bond-voxeu,economist,"Lefteris Andreadis, Emmanouil Chatzikonstantinou, Elena Kalotychou, Christodoulos Louca, Christos Makridis",The local effects of artificial intelligence labour investments: Evidence from the municipal bond market,2025,essay,https://cepr.org/voxeu/columns/local-effects-artificial-intelligence-labour-investments-evidence-municipal-bond,3
ilzetzki-jain-ai-growth-employment-voxeu,economist,"Ethan Ilzetzki, Suryaansh Jain",The impact of artificial intelligence on growth and employment,2023,essay,https://cepr.org/voxeu/columns/impact-artificial-intelligence-growth-and-employment,2
danielsson-ai-and-stability-voxeu,economist,Jon Danielsson,Artificial intelligence and stability,2025,essay,https://cepr.org/voxeu/columns/artificial-intelligence-and-stability,3
frey-llanos-paredes-ai-translators-voxeu,economist,"Carl Benedikt Frey, Pascual Llanos-Paredes",Lost in translation: AI's impact on translators and foreign language skills,2025,essay,https://cepr.org/voxeu/columns/lost-translation-ais-impact-translators-and-foreign-language-skills,2
impullitti-rendahl-markups-inequality-voxeu,economist,"Giammario Impullitti, Pontus Rendahl",The price of power: Why rising markups hurt innovation and widen inequality,2025,essay,https://cepr.org/voxeu/columns/price-power-why-rising-markups-hurt-innovation-and-widen-inequality,3
bick-blandin-deming-rapid-adoption-genai-voxeu,economist,"Alexander Bick, Adam Blandin, David Deming",The rapid adoption of generative AI,2024,essay,https://cepr.org/voxeu/columns/rapid-adoption-generative-ai,1
georgieva-imf-new-skills-ai-future-work,policy,Kristalina Georgieva,New Skills and AI Are Reshaping the Future of Work,2026,essay,https://www.imf.org/en/blogs/articles/2026/01/14/new-skills-and-ai-are-reshaping-the-future-of-work,1
georgieva-imf-ai-transform-global-economy,policy,Kristalina Georgieva,AI Will Transform the Global Economy. Let's Make Sure It Benefits Humanity.,2024,essay,https://www.imf.org/en/blogs/articles/2024/01/14/ai-will-transform-the-global-economy-lets-make-sure-it-benefits-humanity,1
imf-europe-ai-growth-dividend,policy,International Monetary Fund,How Europe Can Capture the AI Growth Dividend,2025,essay,https://www.imf.org/en/blogs/articles/2025/11/20/how-europe-can-capture-the-ai-growth-dividend,2
imf-ai-power-supplies-growth,policy,International Monetary Fund,AI Needs More Abundant Power Supplies to Keep Driving Economic Growth,2025,essay,https://www.imf.org/en/blogs/articles/2025/05/13/ai-needs-more-abundant-power-supplies-to-keep-driving-economic-growth,3
imf-ai-productivity-latin-america,policy,International Monetary Fund,How Artificial Intelligence Can Boost Productivity in Latin America,2025,essay,https://www.imf.org/en/blogs/articles/2025/03/20/how-artificial-intelligence-can-boost-productivity-in-latin-america,3
imf-note-global-economic-financial-ai-2026,policy,International Monetary Fund,Global Economic and Financial Implications of Artificial Intelligence,2026,report,https://www.imf.org/-/media/files/publications/imf-notes/2026/english/insea2026002.pdf,2
worldbank-digital-progress-trends-2025,policy,World Bank,Digital Progress and Trends Report 2025: Strengthening AI Foundations,2025,report,https://www.worldbank.org/en/publication/dptr2025-ai-foundations,1
worldbank-ai-jobs-latin-america-caribbean,policy,World Bank,Quantifying the Jobs Potential of AI in Latin America and the Caribbean,2025,report,https://www.worldbank.org/en/results/2025/04/15/quantifying-the-jobs-potential-of-ai-in-latin-america-and-the-caribbean,2
georgieff-oecd-ai-wage-inequality,policy,Alexandre Georgieff,Artificial intelligence and wage inequality,2024,paper,https://www.oecd.org/en/publications/artificial-intelligence-and-wage-inequality_bf98a45c-en.html,1
green-oecd-ai-changing-demand-skills,policy,Andrew Green,Artificial intelligence and the changing demand for skills in the labour market,2024,paper,https://www.oecd.org/en/publications/artificial-intelligence-and-the-changing-demand-for-skills-in-the-labour-market_88684e36-en.html,2
oecd-ai-exposure-measure,policy,OECD,The OECD AI exposure measure,2025,report,https://www.oecd.org/en/publications/the-oecd-ai-exposure-measure_f3da0f0a-en.html,1
oecd-ai-capability-indicators,policy,OECD,Introducing the OECD AI Capability Indicators,2025,report,https://www.oecd.org/en/publications/2025/06/introducing-the-oecd-ai-capability-indicators_7c0731f0.html,2
oecd-skills-in-ai-age,policy,OECD,Skills in the AI age,2026,report,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/07/skills-in-the-ai-age_e8d8c1e6/972bd15e-en.pdf,3
ilo-gmyrek-genai-jobs-refined-index-2025,policy,Pawel Gmyrek et al. (ILO/NASK),Generative AI and Jobs: A Refined Global Index of Occupational Exposure,2025,report,https://webapps.ilo.org/static/english/intserv/working-papers/wp140/index.html,1
shin-bis-ai-economy-central-banks,policy,Hyun Song Shin,Artificial Intelligence and the economy: implications for central banks,2024,speech,https://www.bis.org/speeches/sp240630b.htm,1
aldasoro-bis-ai-output-inflation,policy,"Iñaki Aldasoro, Sebastian Doerr, Leonardo Gambacorta, Daniel Rees",The impact of artificial intelligence on output and inflation,2024,paper,https://www.bis.org/publ/work1179.pdf,1
lagarde-ecb-ai-transformative-power,policy,Christine Lagarde,The transformative power of AI: Europe's moment to act,2025,speech,https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp251124_1~c239fb4a7f.en.html,1
bailey-boe-can-ai-make-cutlery,policy,Andrew Bailey,Can AI make Cutlery?,2026,speech,https://www.bankofengland.co.uk/speech/2026/may/andrew-bailey-speech-at-cutlers-feast-sheffield,2
breeden-boe-agents-of-change,policy,Sarah Breeden,Agents of change,2026,speech,https://www.bankofengland.co.uk/speech/2026/june/sarah-breeden-panel-at-the-european-central-bank-forum-on-central-banking-2026,2
powell-fed-press-conference-oct-2025,policy,Jerome Powell,Transcript of Chair Powell's Press Conference - October 29 2025,2025,speech,https://www.federalreserve.gov/mediacenter/files/FOMCpresconf20251029.pdf,2
goolsbee-chicago-fed-ai-jobs,policy,Austan Goolsbee,"Chicago Fed chief Austan Goolsbee says AI is coming fast, but doesn't expect rapid job losses",2026,speech,https://www.cbsnews.com/chicago/video/chicago-fed-chief-austan-goolsbee-says-ai-is-coming-fast-but-doesnt-expect-rapid-job-losses/,3
uk-gov-ai-opportunities-action-plan,policy,UK Government (Matt Clifford),AI Opportunities Action Plan,2025,report,https://www.gov.uk/government/publications/ai-opportunities-action-plan/ai-opportunities-action-plan,1
tbi-ai-public-sector-workforce,policy,Tony Blair Institute for Global Change,The Potential Impact of AI on the Public-Sector Workforce,2024,report,https://www.institute.global/insights/economic-prosperity/the-potential-impact-of-ai-on-the-public-sector-workforce,2
cea-ai-great-divergence,policy,White House Council of Economic Advisers,Artificial Intelligence and the Great Divergence,2026,report,https://www.whitehouse.gov/wp-content/uploads/2026/01/Artificial-Intelligence-and-the-Great-Divergence-5.pdf,1
treasury-ai-financial-services-report,policy,US Department of the Treasury,"Uses, Opportunities, and Risks of Artificial Intelligence in Financial Services",2024,report,https://home.treasury.gov/news/press-releases/jy2760,2
cbo-budget-economic-outlook-2026-ai,policy,Congressional Budget Office,Director's Statement on the Budget and Economic Outlook for 2026 to 2036,2026,report,https://www.cbo.gov/publication/62050,3
draghi-report-eu-competitiveness,policy,Mario Draghi,The Draghi report: The future of European competitiveness,2024,report,https://commission.europa.eu/topics/competitiveness/draghi-report_en,1
cai-fang-ai-employment-china,policy,Cai Fang,How to View the Impact of AI on Employment?,2025,essay,https://interpret.csis.org/translations/how-to-view-the-impact-of-ai-on-employment/,2
india-economic-survey-ai-labour-2025,policy,Ministry of Finance Government of India,Labour in the AI Era: Crisis or Catalyst,2025,report,https://www.indiabudget.gov.in/economicsurvey/,1
nilekani-ai-india-jobs-economy,policy,Nandan Nilekani,Nandan Nilekani on AI's impact on jobs and India's economy,2025,essay,https://www.businesstoday.in/technology/artificial-intelligence/story/some-jobs-will-be-affected-but-heres-what-infosys-co-founder-nandan-nilekani-thinks-about-ai-driven-future-465688-2025-02-24,3
wef-chief-economists-outlook-jan-2026,policy,World Economic Forum,Chief Economists' Outlook: January 2026,2026,report,https://www.weforum.org/publications/chief-economists-outlook-january-2026/,1
marcus-peak-bubble,skeptic,Gary Marcus,Peak bubble,2025,blog,https://garymarcus.substack.com/p/peak-bubble,1
marcus-bubble-baby-blue,skeptic,Gary Marcus,"The AI bubble is all over now, baby blue",2026,blog,https://garymarcus.substack.com/p/the-ai-bubble-is-all-over-now-baby,1
marcus-slop-productivity,skeptic,Gary Marcus,"Slop, productivity, and why the AI-fueled world is going nowhere mighty fast",2025,blog,https://garymarcus.substack.com/p/slop-productivity-and-why-the-ai,1
marcus-klarna-effect,skeptic,Gary Marcus,"AI, layoffs, productivity and The Klarna Effect",2025,blog,https://garymarcus.substack.com/p/ai-layoffs-productivity-and-the-klarna,2
marcus-future-america,skeptic,Gary Marcus,Two takes on AI and the future of America,2025,blog,https://garymarcus.substack.com/p/two-takes-on-ai-and-the-future-of,3
zitron-subprime-ai-crisis,skeptic,Ed Zitron,The Subprime AI Crisis,2024,essay,https://www.wheresyoured.at/subprimeai/,1
zitron-how-openai-survives,skeptic,Ed Zitron,How Does OpenAI Survive?,2024,essay,https://www.wheresyoured.at/to-serve-altman/,2
zitron-business-idiot,skeptic,Ed Zitron,The Era Of The Business Idiot,2025,essay,https://www.wheresyoured.at/the-era-of-the-business-idiot/,2
zitron-business-idiot-revenge,skeptic,Ed Zitron,Revenge of The Business Idiot,2026,essay,https://www.wheresyoured.at/the-revenge-of-the-business-idiot/,3
zitron-openai-systemic-risk,skeptic,Ed Zitron,OpenAI Is A Systemic Risk To The Tech Industry,2025,interview,https://omny.fm/shows/better-offline/openai-is-a-systemic-risk-to-the-tech-industry,1
acemoglu-bloomberg-5pct-jobs,skeptic,Daron Acemoglu,"AI May Not Live Up to the Hype, MIT Economist Daron Acemoglu Warns",2024,interview,https://www.bloomberg.com/news/articles/2024-10-02/ai-can-only-do-5-of-jobs-says-mit-economist-who-fears-crash,1
acemoglu-bloomberg-mediocre-automation,skeptic,Daron Acemoglu,"Will AI Usher in an Economic Boom, or Just a Lot of Mediocre Automation?",2025,interview,https://www.bloomberg.com/news/articles/2025-10-10/will-ai-usher-in-an-economic-boom-or-just-a-lot-of-mediocre-automation,1
acemoglu-fortune-brainless-discourse,skeptic,Daron Acemoglu,"Nobel Laureate Daron Acemoglu on the 'brainless' AI discourse, the myth of capitalism and the Gen Z revolution risk",2026,interview,https://fortune.com/2026/06/21/nobel-laureate-daron-acemoglu-ai-productivity-capitalism-democracy/,1
acemoglu-techreview-economics-ai,skeptic,Daron Acemoglu,A Nobel laureate on the economics of artificial intelligence,2025,interview,https://www.technologyreview.com/2025/02/25/1111207/a-nobel-laureate-on-the-economics-of-artificial-intelligence/,2
